group,RJ_pattern,resolution_time_sec
G5,Runtime Error+Wrong Answer,1220
G5,Runtime Error+Wrong Answer,6550
G5,Runtime Error+Wrong Answer,1267
G5,Runtime Error+Wrong Answer,2617
G5,Runtime Error+Wrong Answer,5780
G5,Runtime Error+Wrong Answer,8529
G5,Runtime Error+Wrong Answer,2974
G5,Runtime Error+Wrong Answer,1723
G5,Runtime Error+Wrong Answer,1750
G5,Runtime Error+Wrong Answer,3174
G5,Runtime Error+Wrong Answer,4371
G5,Runtime Error+Wrong Answer,7835
G5,Runtime Error+Wrong Answer,1904
G5,Runtime Error+Wrong Answer,355
G5,Runtime Error+Wrong Answer,2009
G5,Runtime Error+Wrong Answer,16569
G5,Runtime Error+Wrong Answer,528
G5,Runtime Error+Wrong Answer,3874
G5,Runtime Error+Wrong Answer,267
G5,Runtime Error+Wrong Answer,920
G5,Runtime Error+Wrong Answer,2733
G5,Runtime Error+Wrong Answer,35869
G5,Runtime Error+Wrong Answer,13276
G5,Runtime Error+Wrong Answer,567
G5,Runtime Error+Wrong Answer,308
G5,Runtime Error+Wrong Answer,1321
G5,Runtime Error+Wrong Answer,2587
G5,Runtime Error+Wrong Answer,1676
G5,Runtime Error+Wrong Answer,595
G5,Runtime Error+Wrong Answer,1352
G5,Runtime Error+Wrong Answer,2557
G5,Runtime Error+Wrong Answer,2417
G5,Runtime Error+Wrong Answer,171
G5,Runtime Error+Wrong Answer,619
G5,Runtime Error+Wrong Answer,4144
G5,Runtime Error+Wrong Answer,4548
G5,Runtime Error+Wrong Answer,758
G5,Runtime Error+Wrong Answer,4916
G5,Runtime Error+Wrong Answer,12114
G5,Runtime Error+Wrong Answer,42331
G5,Runtime Error+Wrong Answer,1293
G5,Runtime Error+Wrong Answer,1683
G5,Runtime Error+Wrong Answer,1502
G5,Runtime Error+Wrong Answer,1958
G5,Runtime Error+Wrong Answer,608
G5,Runtime Error+Wrong Answer,83
G5,Runtime Error+Wrong Answer,1720
G5,Runtime Error+Wrong Answer,1064
G5,Runtime Error+Wrong Answer,947
G5,Runtime Error+Wrong Answer,13437
G5,Runtime Error+Wrong Answer,8457
G5,Runtime Error+Wrong Answer,978
G5,Runtime Error+Wrong Answer,7371
G5,Runtime Error+Wrong Answer,2135
G5,Runtime Error+Wrong Answer,750
G5,Runtime Error+Wrong Answer,2848
G5,Runtime Error+Wrong Answer,1535
G5,Runtime Error+Wrong Answer,465
G5,Runtime Error+Wrong Answer,4378
G5,Runtime Error+Wrong Answer,438
G5,Runtime Error+Wrong Answer,888
G5,Runtime Error+Wrong Answer,4892
G5,Runtime Error+Wrong Answer,42278
G5,Runtime Error+Wrong Answer,1535
G5,Runtime Error+Wrong Answer,1394
G5,Runtime Error+Wrong Answer,1409
G5,Runtime Error+Wrong Answer,1174
G5,Runtime Error+Wrong Answer,515
G5,Runtime Error+Wrong Answer,1241
G5,Runtime Error+Wrong Answer,2300
G5,Runtime Error+Wrong Answer,630
G5,Runtime Error+Wrong Answer,723
G5,Runtime Error+Wrong Answer,3129
G5,Runtime Error+Wrong Answer,822
G5,Runtime Error+Wrong Answer,15946
G5,Runtime Error+Wrong Answer,5058
G5,Runtime Error+Wrong Answer,437
G5,Runtime Error+Wrong Answer,1333
G5,Runtime Error+Wrong Answer,331
G5,Runtime Error+Wrong Answer,2837
G5,Runtime Error+Wrong Answer,1556
G5,Runtime Error+Wrong Answer,797
G5,Runtime Error+Wrong Answer,2561
G5,Runtime Error+Wrong Answer,15661
G5,Runtime Error+Wrong Answer,1448
G5,Runtime Error+Wrong Answer,1774
G5,Runtime Error+Wrong Answer,337
G5,Runtime Error+Wrong Answer,1271
G5,Runtime Error+Wrong Answer,1286
G5,Runtime Error+Wrong Answer,190
G5,Runtime Error+Wrong Answer,521
G5,Runtime Error+Wrong Answer,1395
G5,Runtime Error+Wrong Answer,386
G5,Runtime Error+Wrong Answer,11855
G5,Runtime Error+Wrong Answer,3182
G5,Runtime Error+Wrong Answer,2309
G5,Runtime Error+Wrong Answer,779
G5,Runtime Error+Wrong Answer,3264
G5,Runtime Error+Wrong Answer,799
G5,Runtime Error+Wrong Answer,497
G5,Runtime Error+Wrong Answer,40986
G5,Runtime Error+Wrong Answer,2656
G5,Runtime Error+Wrong Answer,4511
G5,Runtime Error+Wrong Answer,2137
G5,Runtime Error+Wrong Answer,13485
G5,Runtime Error+Wrong Answer,703
G5,Runtime Error+Wrong Answer,3164
G5,Runtime Error+Wrong Answer,12187
G5,Runtime Error+Wrong Answer,496
G5,Runtime Error+Wrong Answer,14734
G5,Runtime Error+Wrong Answer,12445
G5,Runtime Error+Wrong Answer,2014
G5,Runtime Error+Wrong Answer,9169
G5,Runtime Error+Wrong Answer,15521
G5,Runtime Error+Wrong Answer,2445
G5,Runtime Error+Wrong Answer,1751
G5,Runtime Error+Wrong Answer,2037
G5,Runtime Error+Wrong Answer,6337
G5,Runtime Error+Wrong Answer,977
G5,Runtime Error+Wrong Answer,926
G5,Runtime Error+Wrong Answer,1150
G5,Runtime Error+Wrong Answer,2862
G5,Runtime Error+Wrong Answer,13007
G5,Runtime Error+Wrong Answer,2901
G5,Runtime Error+Wrong Answer,3197
G5,Runtime Error+Wrong Answer,4962
G5,Runtime Error+Wrong Answer,5312
G5,Runtime Error+Wrong Answer,7395
G5,Runtime Error+Wrong Answer,486
G5,Runtime Error+Wrong Answer,447
G5,Runtime Error+Wrong Answer,3402
G5,Runtime Error+Wrong Answer,7993
G5,Runtime Error+Wrong Answer,3022
G5,Runtime Error+Wrong Answer,1184
G5,Runtime Error+Wrong Answer,2984
G5,Runtime Error+Wrong Answer,5357
G5,Runtime Error+Wrong Answer,11088
G5,Runtime Error+Wrong Answer,22743
G5,Runtime Error+Wrong Answer,3328
G5,Runtime Error+Wrong Answer,11388
G5,Runtime Error+Wrong Answer,11500
G5,Runtime Error+Wrong Answer,24650
G5,Runtime Error+Wrong Answer,40594
G5,Runtime Error+Wrong Answer,13768
G5,Runtime Error+Wrong Answer,18803
G5,Runtime Error+Wrong Answer,759
G5,Runtime Error+Wrong Answer,2106
G5,Runtime Error+Wrong Answer,1816
G5,Runtime Error+Wrong Answer,2866
G5,Runtime Error+Wrong Answer,2825
G5,Runtime Error+Wrong Answer,803
G5,Runtime Error+Wrong Answer,3853
G5,Runtime Error+Wrong Answer,12954
G5,Runtime Error+Wrong Answer,15815
G5,Runtime Error+Wrong Answer,164
G5,Runtime Error+Wrong Answer,2968
G5,Runtime Error+Wrong Answer,8134
G5,Runtime Error+Wrong Answer,34924
G5,Runtime Error+Wrong Answer,13271
G5,Runtime Error+Wrong Answer,30913
G5,Runtime Error+Wrong Answer,9043
G5,Runtime Error+Wrong Answer,938
G5,Runtime Error+Wrong Answer,6302
G5,Runtime Error+Wrong Answer,3907
G5,Runtime Error+Wrong Answer,2655
G5,Runtime Error+Wrong Answer,741
G5,Runtime Error+Wrong Answer,1625
G5,Runtime Error+Wrong Answer,199
G5,Runtime Error+Wrong Answer,6973
G5,Runtime Error+Wrong Answer,1962
G5,Runtime Error+Wrong Answer,1387
G5,Runtime Error+Wrong Answer,644
G5,Runtime Error+Wrong Answer,506
G5,Runtime Error+Wrong Answer,600
G5,Runtime Error+Wrong Answer,152
G5,Runtime Error+Wrong Answer,5861
G5,Runtime Error+Wrong Answer,676
G5,Runtime Error+Wrong Answer,1459
G5,Runtime Error+Wrong Answer,3696
G5,Runtime Error+Wrong Answer,503
G5,Runtime Error+Wrong Answer,1346
G5,Runtime Error+Wrong Answer,7375
G5,Runtime Error+Wrong Answer,8343
G5,Runtime Error+Wrong Answer,1749
G5,Runtime Error+Wrong Answer,666
G5,Runtime Error+Wrong Answer,4713
G5,Runtime Error+Wrong Answer,6774
G5,Runtime Error+Wrong Answer,744
G5,Runtime Error+Wrong Answer,7134
G5,Runtime Error+Wrong Answer,6244
G5,Runtime Error+Wrong Answer,1162
G5,Runtime Error+Wrong Answer,577
G5,Runtime Error+Wrong Answer,965
G5,Runtime Error+Wrong Answer,2171
G5,Runtime Error+Wrong Answer,1599
G5,Runtime Error+Wrong Answer,39657
G5,Runtime Error+Wrong Answer,4446
G5,Runtime Error+Wrong Answer,1148
G5,Runtime Error+Wrong Answer,1786
G5,Runtime Error+Wrong Answer,3426
G5,Runtime Error+Wrong Answer,757
G5,Runtime Error+Wrong Answer,1734
G5,Runtime Error+Wrong Answer,1736
G5,Runtime Error+Wrong Answer,262
G5,Runtime Error+Wrong Answer,9900
G5,Runtime Error+Wrong Answer,5419
G5,Runtime Error+Wrong Answer,291
G5,Runtime Error+Wrong Answer,335
G5,Runtime Error+Wrong Answer,43109
G5,Runtime Error+Wrong Answer,807
G5,Runtime Error+Wrong Answer,3817
G5,Runtime Error+Wrong Answer,918
G5,Runtime Error+Wrong Answer,371
G5,Runtime Error+Wrong Answer,1858
G5,Runtime Error+Wrong Answer,715
G5,Runtime Error+Wrong Answer,127
G5,Runtime Error+Wrong Answer,891
G5,Runtime Error+Wrong Answer,1614
G5,Runtime Error+Wrong Answer,398
G5,Runtime Error+Wrong Answer,193
G5,Runtime Error+Wrong Answer,853
G5,Runtime Error+Wrong Answer,1054
G5,Runtime Error+Wrong Answer,189
G5,Runtime Error+Wrong Answer,5241
G5,Runtime Error+Wrong Answer,3354
G5,Runtime Error+Wrong Answer,9268
G5,Runtime Error+Wrong Answer,24859
G5,Runtime Error+Wrong Answer,3106
G5,Runtime Error+Wrong Answer,16274
G5,Runtime Error+Wrong Answer,7955
G5,Runtime Error+Wrong Answer,3315
G5,Runtime Error+Wrong Answer,5140
G5,Runtime Error+Wrong Answer,910
G5,Runtime Error+Wrong Answer,1756
G5,Runtime Error+Wrong Answer,1838
G5,Runtime Error+Wrong Answer,543
G5,Runtime Error+Wrong Answer,4625
G5,Runtime Error+Wrong Answer,2504
G5,Runtime Error+Wrong Answer,10492
G5,Runtime Error+Wrong Answer,1783
G5,Runtime Error+Wrong Answer,1207
G5,Runtime Error+Wrong Answer,39723
G5,Runtime Error+Wrong Answer,161
G5,Runtime Error+Wrong Answer,11664
G5,Runtime Error+Wrong Answer,937
G5,Runtime Error+Wrong Answer,2836
G5,Runtime Error+Wrong Answer,560
G5,Runtime Error+Wrong Answer,1643
G5,Runtime Error+Wrong Answer,7550
G5,Runtime Error+Wrong Answer,9817
G5,Runtime Error+Wrong Answer,2394
G5,Runtime Error+Wrong Answer,6303
G5,Runtime Error+Wrong Answer,607
G5,Runtime Error+Wrong Answer,114
G5,Runtime Error+Wrong Answer,192
G5,Runtime Error+Wrong Answer,1460
G5,Runtime Error+Wrong Answer,2818
G5,Runtime Error+Wrong Answer,4069
G5,Runtime Error+Wrong Answer,2437
G5,Runtime Error+Wrong Answer,1596
G5,Runtime Error+Wrong Answer,638
G5,Runtime Error+Wrong Answer,6705
G5,Runtime Error+Wrong Answer,4385
G5,Runtime Error+Wrong Answer,1705
G5,Runtime Error+Wrong Answer,580
G5,Runtime Error+Wrong Answer,86
G5,Runtime Error+Wrong Answer,15744
G5,Runtime Error+Wrong Answer,1829
G5,Runtime Error+Wrong Answer,5648
G5,Runtime Error+Wrong Answer,4979
G5,Runtime Error+Wrong Answer,2123
G5,Runtime Error+Wrong Answer,979
G5,Runtime Error+Wrong Answer,2280
G5,Runtime Error+Wrong Answer,28452
G5,Runtime Error+Wrong Answer,2036
G5,Runtime Error+Wrong Answer,1952
G5,Runtime Error+Wrong Answer,483
G5,Runtime Error+Wrong Answer,865
G5,Runtime Error+Wrong Answer,3291
G5,Runtime Error+Wrong Answer,980
G5,Runtime Error+Wrong Answer,1197
G5,Runtime Error+Wrong Answer,16058
G5,Runtime Error+Wrong Answer,3008
G5,Runtime Error+Wrong Answer,21245
G5,Runtime Error+Wrong Answer,1632
G5,Runtime Error+Wrong Answer,790
G5,Runtime Error+Wrong Answer,1471
G5,Runtime Error+Wrong Answer,770
G5,Runtime Error+Wrong Answer,165
G5,Runtime Error+Wrong Answer,8209
G5,Runtime Error+Wrong Answer,2489
G5,Runtime Error+Wrong Answer,5034
G5,Runtime Error+Wrong Answer,37433
G5,Runtime Error+Wrong Answer,6953
G5,Runtime Error+Wrong Answer,1802
G5,Runtime Error+Wrong Answer,1253
G5,Runtime Error+Wrong Answer,856
G5,Runtime Error+Wrong Answer,2851
G5,Runtime Error+Wrong Answer,1890
G5,Runtime Error+Wrong Answer,8703
G5,Runtime Error+Wrong Answer,1364
G5,Runtime Error+Wrong Answer,4188
G5,Runtime Error+Wrong Answer,2978
G5,Runtime Error+Wrong Answer,5133
G5,Runtime Error+Wrong Answer,935
G5,Runtime Error+Wrong Answer,902
G5,Runtime Error+Wrong Answer,1016
G5,Runtime Error+Wrong Answer,2299
G5,Runtime Error+Wrong Answer,922
G5,Runtime Error+Wrong Answer,3687
G5,Runtime Error+Wrong Answer,507
G5,Runtime Error+Wrong Answer,1407
G5,Runtime Error+Wrong Answer,769
G5,Runtime Error+Wrong Answer,1621
G5,Runtime Error+Wrong Answer,1070
G5,Runtime Error+Wrong Answer,975
G5,Runtime Error+Wrong Answer,817
G5,Runtime Error+Wrong Answer,5198
G5,Runtime Error+Wrong Answer,1344
G5,Runtime Error+Wrong Answer,865
G5,Runtime Error+Wrong Answer,968
G5,Runtime Error+Wrong Answer,41855
G5,Runtime Error+Wrong Answer,1298
G5,Runtime Error+Wrong Answer,37822
G5,Runtime Error+Wrong Answer,14464
G5,Runtime Error+Wrong Answer,1561
G5,Runtime Error+Wrong Answer,11541
G5,Runtime Error+Wrong Answer,409
G5,Runtime Error+Wrong Answer,403
G5,Runtime Error+Wrong Answer,422
G5,Runtime Error+Wrong Answer,2627
G5,Runtime Error+Wrong Answer,852
G5,Runtime Error+Wrong Answer,1040
G5,Runtime Error+Wrong Answer,1666
G5,Runtime Error+Wrong Answer,905
G5,Runtime Error+Wrong Answer,3397
G5,Runtime Error+Wrong Answer,2321
G5,Runtime Error+Wrong Answer,208
G5,Runtime Error+Wrong Answer,16260
G5,Runtime Error+Wrong Answer,918
G5,Runtime Error+Wrong Answer,3605
G5,Runtime Error+Wrong Answer,6818
G5,Runtime Error+Wrong Answer,11203
G5,Runtime Error+Wrong Answer,1551
G5,Runtime Error+Wrong Answer,1872
G5,Runtime Error+Wrong Answer,1523
G5,Runtime Error+Wrong Answer,1205
G5,Runtime Error+Wrong Answer,1827
G5,Runtime Error+Wrong Answer,3935
G5,Runtime Error+Wrong Answer,3105
G5,Runtime Error+Wrong Answer,664
G5,Runtime Error+Wrong Answer,10248
G5,Runtime Error+Wrong Answer,3809
G5,Runtime Error+Wrong Answer,13078
G5,Runtime Error+Wrong Answer,13688
G5,Runtime Error+Wrong Answer,657
G5,Runtime Error+Wrong Answer,1300
G5,Runtime Error+Wrong Answer,1693
G5,Runtime Error+Wrong Answer,12920
G5,Runtime Error+Wrong Answer,282
G5,Runtime Error+Wrong Answer,1856
G5,Runtime Error+Wrong Answer,7281
G5,Runtime Error+Wrong Answer,901
G5,Runtime Error+Wrong Answer,764
G5,Runtime Error+Wrong Answer,3650
G5,Runtime Error+Wrong Answer,1120
G5,Runtime Error+Wrong Answer,2654
G5,Runtime Error+Wrong Answer,2898
G5,Runtime Error+Wrong Answer,133
G5,Runtime Error+Wrong Answer,1323
G5,Runtime Error+Wrong Answer,2158
G5,Runtime Error+Wrong Answer,1976
G5,Runtime Error+Wrong Answer,1798
G5,Runtime Error+Wrong Answer,11461
G5,Runtime Error+Wrong Answer,9424
G5,Runtime Error+Wrong Answer,1010
G5,Runtime Error+Wrong Answer,4487
G5,Runtime Error+Wrong Answer,1464
G5,Runtime Error+Wrong Answer,601
G5,Runtime Error+Wrong Answer,4016
G5,Runtime Error+Wrong Answer,4663
G5,Runtime Error+Wrong Answer,2846
G5,Runtime Error+Wrong Answer,1106
G5,Runtime Error+Wrong Answer,4020
G5,Runtime Error+Wrong Answer,11290
G5,Runtime Error+Wrong Answer,7117
G5,Runtime Error+Wrong Answer,3726
G5,Runtime Error+Wrong Answer,3617
G5,Runtime Error+Wrong Answer,6556
G5,Runtime Error+Wrong Answer,1108
G5,Runtime Error+Wrong Answer,1141
G5,Runtime Error+Wrong Answer,996
G5,Runtime Error+Wrong Answer,1880
G5,Runtime Error+Wrong Answer,383
G5,Runtime Error+Wrong Answer,3268
G5,Runtime Error+Wrong Answer,5920
G5,Runtime Error+Wrong Answer,1780
G5,Runtime Error+Wrong Answer,12420
G5,Runtime Error+Wrong Answer,2179
G5,Runtime Error+Wrong Answer,1606
G5,Runtime Error+Wrong Answer,2476
G5,Runtime Error+Wrong Answer,17099
G5,Runtime Error+Wrong Answer,11830
G5,Runtime Error+Wrong Answer,537
G5,Runtime Error+Wrong Answer,1155
G5,Runtime Error+Wrong Answer,4132
G5,Runtime Error+Wrong Answer,3861
G5,Runtime Error+Wrong Answer,3991
G5,Runtime Error+Wrong Answer,7642
G5,Runtime Error+Wrong Answer,3996
G5,Runtime Error+Wrong Answer,20182
G5,Runtime Error+Wrong Answer,1465
G5,Runtime Error+Wrong Answer,1440
G5,Runtime Error+Wrong Answer,1854
G5,Runtime Error+Wrong Answer,2355
G5,Runtime Error+Wrong Answer,2120
G5,Runtime Error+Wrong Answer,1516
G5,Runtime Error+Wrong Answer,1301
G5,Runtime Error+Wrong Answer,3430
G5,Runtime Error+Wrong Answer,1920
G5,Runtime Error+Wrong Answer,1157
G5,Runtime Error+Wrong Answer,6290
G5,Runtime Error+Wrong Answer,1600
G5,Runtime Error+Wrong Answer,602
G5,Runtime Error+Wrong Answer,834
G5,Runtime Error+Wrong Answer,1185
G5,Runtime Error+Wrong Answer,795
G5,Runtime Error+Wrong Answer,941
G5,Runtime Error+Wrong Answer,1764
G5,Runtime Error+Wrong Answer,874
G5,Runtime Error+Wrong Answer,4414
G5,Runtime Error+Wrong Answer,4522
G5,Runtime Error+Wrong Answer,4364
G5,Runtime Error+Wrong Answer,1605
G5,Runtime Error+Wrong Answer,302
G5,Runtime Error+Wrong Answer,1158
G5,Runtime Error+Wrong Answer,555
G5,Runtime Error+Wrong Answer,1470
G5,Runtime Error+Wrong Answer,1008
G5,Runtime Error+Wrong Answer,1845
G5,Runtime Error+Wrong Answer,2406
G5,Runtime Error+Wrong Answer,1443
G5,Runtime Error+Wrong Answer,555
G5,Runtime Error+Wrong Answer,3953
G5,Runtime Error+Wrong Answer,457
G5,Runtime Error+Wrong Answer,107
G5,Runtime Error+Wrong Answer,689
G5,Runtime Error+Wrong Answer,1861
G5,Runtime Error+Wrong Answer,124
G5,Runtime Error+Wrong Answer,2146
G5,Runtime Error+Wrong Answer,378
G5,Runtime Error+Wrong Answer,2067
G5,Runtime Error+Wrong Answer,2281
G5,Runtime Error+Wrong Answer,1334
G5,Runtime Error+Wrong Answer,814
G5,Runtime Error+Wrong Answer,7492
G5,Runtime Error+Wrong Answer,934
G5,Runtime Error+Wrong Answer,11392
G5,Runtime Error+Wrong Answer,3822
G5,Runtime Error+Wrong Answer,267
G5,Runtime Error+Wrong Answer,2540
G5,Runtime Error+Wrong Answer,4796
G5,Runtime Error+Wrong Answer,16121
G5,Runtime Error+Wrong Answer,224
G5,Runtime Error+Wrong Answer,6647
G5,Runtime Error+Wrong Answer,451
G5,Runtime Error+Wrong Answer,1023
G5,Runtime Error+Wrong Answer,360
G5,Runtime Error+Wrong Answer,3670
G5,Runtime Error+Wrong Answer,2931
G5,Runtime Error+Wrong Answer,954
G5,Runtime Error+Wrong Answer,882
G5,Runtime Error+Wrong Answer,391
G5,Runtime Error+Wrong Answer,495
G5,Runtime Error+Wrong Answer,3316
G5,Runtime Error+Wrong Answer,3010
G5,Runtime Error+Wrong Answer,4177
G5,Runtime Error+Wrong Answer,261
G5,Runtime Error+Wrong Answer,34859
G5,Runtime Error+Wrong Answer,3630
G5,Runtime Error+Wrong Answer,1331
G5,Runtime Error+Wrong Answer,10296
G5,Runtime Error+Wrong Answer,17066
G5,Runtime Error+Wrong Answer,1329
G5,Runtime Error+Wrong Answer,7723
G5,Runtime Error+Wrong Answer,412
G5,Runtime Error+Wrong Answer,392
G5,Runtime Error+Wrong Answer,31107
G5,Runtime Error+Wrong Answer,18165
G5,Runtime Error+Wrong Answer,5211
G5,Runtime Error+Wrong Answer,11569
G5,Runtime Error+Wrong Answer,1862
G5,Runtime Error+Wrong Answer,2506
G5,Runtime Error+Wrong Answer,1146
G5,Runtime Error+Wrong Answer,250
G5,Runtime Error+Wrong Answer,701
G5,Runtime Error+Wrong Answer,1719
G5,Runtime Error+Wrong Answer,3849
G5,Runtime Error+Wrong Answer,263
G5,Runtime Error+Wrong Answer,2527
G5,Runtime Error+Wrong Answer,989
G5,Runtime Error+Wrong Answer,126
G5,Runtime Error+Wrong Answer,255
G5,Runtime Error+Wrong Answer,1542
G5,Runtime Error+Wrong Answer,4302
G5,Runtime Error+Wrong Answer,4094
G5,Runtime Error+Wrong Answer,240
G5,Runtime Error+Wrong Answer,607
G5,Runtime Error+Wrong Answer,3092
G5,Runtime Error+Wrong Answer,16388
G5,Runtime Error+Wrong Answer,2021
G5,Runtime Error+Wrong Answer,1865
G5,Runtime Error+Wrong Answer,1126
G5,Runtime Error+Wrong Answer,283
G5,Runtime Error+Wrong Answer,1333
G5,Runtime Error+Wrong Answer,859
G5,Runtime Error+Wrong Answer,132
G5,Runtime Error+Wrong Answer,39599
G5,Runtime Error+Wrong Answer,7172
G5,Runtime Error+Wrong Answer,939
G5,Runtime Error+Wrong Answer,2341
G5,Runtime Error+Wrong Answer,19311
G5,Runtime Error+Wrong Answer,320
G5,Runtime Error+Wrong Answer,569
G5,Runtime Error+Wrong Answer,2309
G5,Runtime Error+Wrong Answer,2849
G5,Runtime Error+Wrong Answer,328
G5,Runtime Error+Wrong Answer,9586
G5,Runtime Error+Wrong Answer,15487
G5,Runtime Error+Wrong Answer,2091
G5,Runtime Error+Wrong Answer,2916
G5,Runtime Error+Wrong Answer,3461
G5,Runtime Error+Wrong Answer,41904
G5,Runtime Error+Wrong Answer,266
G5,Runtime Error+Wrong Answer,3365
G5,Runtime Error+Wrong Answer,272
G5,Runtime Error+Wrong Answer,2962
G5,Runtime Error+Wrong Answer,825
G5,Runtime Error+Wrong Answer,1034
G5,Runtime Error+Wrong Answer,686
G5,Runtime Error+Wrong Answer,3849
G5,Runtime Error+Wrong Answer,1152
G5,Runtime Error+Wrong Answer,834
G5,Runtime Error+Wrong Answer,17039
G5,Runtime Error+Wrong Answer,1253
G5,Runtime Error+Wrong Answer,802
G5,Runtime Error+Wrong Answer,39017
G5,Runtime Error+Wrong Answer,1364
G5,Runtime Error+Wrong Answer,346
G5,Runtime Error+Wrong Answer,1739
G5,Runtime Error+Wrong Answer,2716
G5,Runtime Error+Wrong Answer,647
G5,Runtime Error+Wrong Answer,2492
G5,Runtime Error+Wrong Answer,1692
G5,Runtime Error+Wrong Answer,9481
G5,Runtime Error+Wrong Answer,15447
G5,Runtime Error+Wrong Answer,8073
G5,Runtime Error+Wrong Answer,2570
G5,Runtime Error+Wrong Answer,2510
G5,Runtime Error+Wrong Answer,1487
G5,Runtime Error+Wrong Answer,1197
G5,Runtime Error+Wrong Answer,1299
G5,Runtime Error+Wrong Answer,866
G5,Runtime Error+Wrong Answer,1330
G5,Runtime Error+Wrong Answer,974
G5,Runtime Error+Wrong Answer,1973
G5,Runtime Error+Wrong Answer,419
G5,Runtime Error+Wrong Answer,500
G5,Runtime Error+Wrong Answer,692
G5,Runtime Error+Wrong Answer,7110
G5,Runtime Error+Wrong Answer,1222
G5,Runtime Error+Wrong Answer,3472
G5,Runtime Error+Wrong Answer,3480
G5,Runtime Error+Wrong Answer,1221
G5,Runtime Error+Wrong Answer,1772
G5,Runtime Error+Wrong Answer,1548
G5,Runtime Error+Wrong Answer,803
G5,Runtime Error+Wrong Answer,2937
G5,Runtime Error+Wrong Answer,16875
G5,Runtime Error+Wrong Answer,2655
G5,Runtime Error+Wrong Answer,462
G5,Runtime Error+Wrong Answer,2481
G5,Runtime Error+Wrong Answer,838
G5,Runtime Error+Wrong Answer,1560
G5,Runtime Error+Wrong Answer,2191
G5,Runtime Error+Wrong Answer,919
G5,Runtime Error+Wrong Answer,18196
G5,Runtime Error+Wrong Answer,474
G5,Runtime Error+Wrong Answer,2611
G5,Runtime Error+Wrong Answer,2823
G5,Runtime Error+Wrong Answer,1112
G5,Runtime Error+Wrong Answer,552
G5,Runtime Error+Wrong Answer,4180
G5,Runtime Error+Wrong Answer,1982
G5,Runtime Error+Wrong Answer,897
G5,Runtime Error+Wrong Answer,5276
G5,Runtime Error+Wrong Answer,9099
G5,Runtime Error+Wrong Answer,555
G5,Runtime Error+Wrong Answer,2970
G5,Runtime Error+Wrong Answer,2896
G5,Runtime Error+Wrong Answer,8345
G5,Runtime Error+Wrong Answer,16170
G5,Runtime Error+Wrong Answer,10835
G5,Runtime Error+Wrong Answer,1674
